id,rating,create_date,question_id,version_id,user_id,manuscript_id,manuscript_DOI
721,3.71,12/15/2016 16:23,1,1,165,91,10.1016/j.neuron.2016.02.014
722,2.92,12/15/2016 16:23,2,1,165,91,10.1016/j.neuron.2016.02.014
723,3.09,12/15/2016 16:23,3,1,165,91,10.1016/j.neuron.2016.02.014
724,2.79,12/15/2016 16:23,4,1,165,91,10.1016/j.neuron.2016.02.014
725,3.89,12/15/2016 16:25,1,1,165,92,10.1038/nn.3515
726,3.95,12/15/2016 16:25,2,1,165,92,10.1038/nn.3515
727,3.66,12/15/2016 16:25,3,1,165,92,10.1038/nn.3515
728,4.28,12/15/2016 16:25,4,1,165,92,10.1038/nn.3515
729,4.61,12/15/2016 16:25,1,1,165,93,10.1016/j.neuron.2016.02.031
730,3.25,12/15/2016 16:25,2,1,165,93,10.1016/j.neuron.2016.02.031
731,1.09,12/15/2016 16:25,3,1,165,93,10.1016/j.neuron.2016.02.031
732,2.73,12/15/2016 16:25,4,1,165,93,10.1016/j.neuron.2016.02.031
733,1,12/15/2016 16:27,1,1,77,94,10.1038/srep36010
734,4.51,12/15/2016 16:27,2,1,77,94,10.1038/srep36010
735,0.62,12/15/2016 16:27,3,1,77,94,10.1038/srep36010
736,1.48,12/15/2016 16:27,4,1,77,94,10.1038/srep36010
737,3.79,12/15/2016 16:27,1,1,112,95,10.1038/npp.2016.269
738,3.79,12/15/2016 16:27,2,1,112,95,10.1038/npp.2016.269
739,1.62,12/15/2016 16:27,3,1,112,95,10.1038/npp.2016.269
740,4.03,12/15/2016 16:27,4,1,112,95,10.1038/npp.2016.269
741,1,12/15/2016 16:27,1,1,77,94,10.1038/srep36010
742,4.51,12/15/2016 16:27,2,1,77,94,10.1038/srep36010
743,0.62,12/15/2016 16:27,3,1,77,94,10.1038/srep36010
744,3.87,12/15/2016 16:27,4,1,77,94,10.1038/srep36010
745,3.5,12/15/2016 16:34,1,1,108,96,10.1126/science.1260384
746,3.56,12/15/2016 16:34,2,1,108,96,10.1126/science.1260384
747,5,12/15/2016 16:34,3,1,108,96,10.1126/science.1260384
748,3.17,12/15/2016 16:34,4,1,108,96,10.1126/science.1260384
749,1.85,12/15/2016 16:48,1,1,70,97,10.1142/s0219635215500235
750,4.63,12/15/2016 16:48,2,1,70,97,10.1142/s0219635215500235
751,1.2,12/15/2016 16:48,3,1,70,97,10.1142/s0219635215500235
752,5,12/15/2016 16:48,4,1,70,97,10.1142/s0219635215500235
753,3.03,12/15/2016 16:51,1,1,38,98,10.1038/nmeth.3415
754,0.98,12/15/2016 16:51,2,1,38,98,10.1038/nmeth.3415
755,4.15,12/15/2016 16:51,3,1,38,98,10.1038/nmeth.3415
756,1.65,12/15/2016 16:51,4,1,38,98,10.1038/nmeth.3415
757,4.13,12/15/2016 18:15,1,1,41,99,10.1007/978-1-60327-369-5_2
758,3.14,12/15/2016 18:15,2,1,41,99,10.1007/978-1-60327-369-5_2
759,2.6,12/15/2016 18:15,3,1,41,99,10.1007/978-1-60327-369-5_2
760,1.1,12/15/2016 18:15,4,1,41,99,10.1007/978-1-60327-369-5_2
761,2.64,12/15/2016 19:20,1,1,9,100,10.1002/wrna.1386
762,2.63,12/15/2016 19:20,2,1,9,100,10.1002/wrna.1386
763,2.4,12/15/2016 19:20,3,1,9,100,10.1002/wrna.1386
764,2.59,12/15/2016 19:20,4,1,9,100,10.1002/wrna.1386
765,3.03,12/16/2016 16:05,1,1,89,101,10.1038/ncomms8062
766,1.9,12/16/2016 16:05,2,1,89,101,10.1038/ncomms8062
767,0.6,12/16/2016 16:05,3,1,89,101,10.1038/ncomms8062
768,5,12/16/2016 16:05,4,1,89,101,10.1038/ncomms8062
769,2.5,12/17/2016 19:11,1,1,159,102,10.1111/bph.13434
770,0.94,12/17/2016 19:11,2,1,159,102,10.1111/bph.13434
771,4.93,12/17/2016 19:11,3,1,159,102,10.1111/bph.13434
772,0,12/17/2016 19:11,4,1,159,102,10.1111/bph.13434
773,2.5,12/17/2016 19:11,1,1,159,102,10.1111/bph.13434
774,0.94,12/17/2016 19:11,2,1,159,102,10.1111/bph.13434
775,4.93,12/17/2016 19:11,3,1,159,102,10.1111/bph.13434
776,2.41,12/17/2016 19:11,4,1,159,102,10.1111/bph.13434
777,4.09,12/19/2016 17:23,1,1,10,103,10.1016/j.cell.2016.09.025
778,2.96,12/19/2016 17:23,2,1,10,103,10.1016/j.cell.2016.09.025
779,3.38,12/19/2016 17:23,3,1,10,103,10.1016/j.cell.2016.09.025
780,4.28,12/19/2016 17:23,4,1,10,103,10.1016/j.cell.2016.09.025
781,2.49,12/19/2016 17:24,1,1,10,104,10.1038/ng.3694
782,2.97,12/19/2016 17:24,2,1,10,104,10.1038/ng.3694
783,3.11,12/19/2016 17:24,3,1,10,104,10.1038/ng.3694
784,5,12/19/2016 17:24,4,1,10,104,10.1038/ng.3694
785,3.77,12/19/2016 17:25,1,1,10,105,10.1016/j.molcel.2016.10.025
786,3.23,12/19/2016 17:25,2,1,10,105,10.1016/j.molcel.2016.10.025
787,4.06,12/19/2016 17:25,3,1,10,105,10.1016/j.molcel.2016.10.025
788,2.73,12/19/2016 17:25,4,1,10,105,10.1016/j.molcel.2016.10.025
789,3.37,12/19/2016 17:25,1,1,10,106,10.1038/srep35815
790,2.74,12/19/2016 17:25,2,1,10,106,10.1038/srep35815
791,2.79,12/19/2016 17:25,3,1,10,106,10.1038/srep35815
792,4.54,12/19/2016 17:25,4,1,10,106,10.1038/srep35815
793,3.72,12/19/2016 17:26,1,1,10,107,10.1158/1078-0432.ccr-14-1566
794,3.08,12/19/2016 17:26,2,1,10,107,10.1158/1078-0432.ccr-14-1566
795,2.53,12/19/2016 17:26,3,1,10,107,10.1158/1078-0432.ccr-14-1566
796,5,12/19/2016 17:26,4,1,10,107,10.1158/1078-0432.ccr-14-1566
797,2.91,12/19/2016 21:02,1,1,10,108,10.1371/journal.pone.0151845
798,2.92,12/19/2016 21:02,2,1,10,108,10.1371/journal.pone.0151845
799,3.98,12/19/2016 21:02,3,1,10,108,10.1371/journal.pone.0151845
800,2.88,12/19/2016 21:02,4,1,10,108,10.1371/journal.pone.0151845
801,2.49,12/19/2016 21:44,1,1,136,109,10.1016/j.concog.2015.05.001
802,2.95,12/19/2016 21:44,2,1,136,109,10.1016/j.concog.2015.05.001
803,1.82,12/19/2016 21:44,3,1,136,109,10.1016/j.concog.2015.05.001
804,2.9,12/19/2016 21:44,4,1,136,109,10.1016/j.concog.2015.05.001
805,1.11,12/19/2016 21:46,1,1,136,110,10.1016/j.beproc.2014.09.034
806,1.81,12/19/2016 21:46,2,1,136,110,10.1016/j.beproc.2014.09.034
807,2.16,12/19/2016 21:46,3,1,136,110,10.1016/j.beproc.2014.09.034
808,2.58,12/19/2016 21:46,4,1,136,110,10.1016/j.beproc.2014.09.034
809,3.71,12/19/2016 23:32,1,1,81,111,10.1038/nn.4239
810,3.69,12/19/2016 23:32,2,1,81,111,10.1038/nn.4239
811,0.94,12/19/2016 23:32,3,1,81,111,10.1038/nn.4239
812,5,12/19/2016 23:32,4,1,81,111,10.1038/nn.4239
813,3.71,12/19/2016 23:33,1,1,81,111,10.1038/nn.4239
814,3.69,12/19/2016 23:33,2,1,81,111,10.1038/nn.4239
815,1.49,12/19/2016 23:33,3,1,81,111,10.1038/nn.4239
816,5,12/19/2016 23:33,4,1,81,111,10.1038/nn.4239
817,2.15,12/22/2016 14:18,1,1,165,112,10.1038/nn.4457
818,2.08,12/22/2016 14:18,2,1,165,112,10.1038/nn.4457
819,0.84,12/22/2016 14:18,3,1,165,112,10.1038/nn.4457
820,4.61,12/22/2016 14:18,4,1,165,112,10.1038/nn.4457
821,2.13,12/22/2016 14:18,1,1,165,113,10.7554/elife.20349
822,0,12/22/2016 14:18,2,1,165,113,10.7554/elife.20349
823,0.59,12/22/2016 14:18,3,1,165,113,10.7554/elife.20349
824,4.86,12/22/2016 14:18,4,1,165,113,10.7554/elife.20349
825,5,12/22/2016 14:19,1,1,165,114,10.1038/nature20587
826,3.82,12/22/2016 14:19,2,1,165,114,10.1038/nature20587
827,0.31,12/22/2016 14:19,3,1,165,114,10.1038/nature20587
828,2.98,12/22/2016 14:19,4,1,165,114,10.1038/nature20587
829,3.4,12/22/2016 14:20,1,1,165,115,10.1073/pnas.1606604114
830,2.78,12/22/2016 14:20,2,1,165,115,10.1073/pnas.1606604114
831,2.72,12/22/2016 14:20,3,1,165,115,10.1073/pnas.1606604114
832,3.43,12/22/2016 14:20,4,1,165,115,10.1073/pnas.1606604114
833,2.97,12/22/2016 14:21,1,1,165,116,10.1002/hipo.22688
834,3.2,12/22/2016 14:21,2,1,165,116,10.1002/hipo.22688
835,4.24,12/22/2016 14:21,3,1,165,116,10.1002/hipo.22688
836,4.04,12/22/2016 14:21,4,1,165,116,10.1002/hipo.22688
837,2.53,12/22/2016 14:22,1,1,165,117,10.1038/ncomms13697
838,1.12,12/22/2016 14:22,2,1,165,117,10.1038/ncomms13697
839,0.43,12/22/2016 14:22,3,1,165,117,10.1038/ncomms13697
840,2.85,12/22/2016 14:22,4,1,165,117,10.1038/ncomms13697
841,3.03,12/23/2016 2:22,1,1,48,118,10.1016/j.neuron.2007.12.024
842,0.37,12/23/2016 2:22,2,1,48,118,10.1016/j.neuron.2007.12.024
843,3.13,12/23/2016 2:22,3,1,48,118,10.1016/j.neuron.2007.12.024
844,5,12/23/2016 2:22,4,1,48,118,10.1016/j.neuron.2007.12.024
845,3.43,12/27/2016 1:00,1,1,99,119,10.1242/dev.143131
846,4.04,12/27/2016 1:00,2,1,99,119,10.1242/dev.143131
847,4.29,12/27/2016 1:00,3,1,99,119,10.1242/dev.143131
848,3.48,12/27/2016 1:00,4,1,99,119,10.1242/dev.143131
849,3.43,12/30/2016 15:38,1,1,10,120,10.1126/scitranslmed.aag1298
850,3,12/30/2016 15:38,2,1,10,120,10.1126/scitranslmed.aag1298
851,2.8,12/30/2016 15:38,3,1,10,120,10.1126/scitranslmed.aag1298
852,1.95,12/30/2016 15:38,4,1,10,120,10.1126/scitranslmed.aag1298
853,3.73,12/30/2016 16:03,1,1,10,121,10.1126/science.aah5234
854,2.55,12/30/2016 16:03,2,1,10,121,10.1126/science.aah5234
855,2.13,12/30/2016 16:03,3,1,10,121,10.1126/science.aah5234
856,0.9,12/30/2016 16:03,4,1,10,121,10.1126/science.aah5234
857,3.21,12/30/2016 22:38,1,1,48,122,10.1073/pnas.1013470107
858,1.27,12/30/2016 22:38,2,1,48,122,10.1073/pnas.1013470107
859,3.82,12/30/2016 22:38,3,1,48,122,10.1073/pnas.1013470107
860,4.15,12/30/2016 22:38,4,1,48,122,10.1073/pnas.1013470107
861,2.25,1/4/2017 22:24,1,1,48,123,10.1016/j.brainres.2013.03.011
862,4.12,1/4/2017 22:24,2,1,48,123,10.1016/j.brainres.2013.03.011
863,3.44,1/4/2017 22:24,3,1,48,123,10.1016/j.brainres.2013.03.011
864,5,1/4/2017 22:24,4,1,48,123,10.1016/j.brainres.2013.03.011
865,4.04,1/6/2017 18:53,1,1,165,124,10.1016/j.cub.2016.11.027
866,3.87,1/6/2017 18:53,2,1,165,124,10.1016/j.cub.2016.11.027
867,4.77,1/6/2017 18:53,3,1,165,124,10.1016/j.cub.2016.11.027
868,3.97,1/6/2017 18:53,4,1,165,124,10.1016/j.cub.2016.11.027
869,2.75,1/11/2017 0:50,1,1,72,125,10.1109/tbme.2016.2605451
870,2.25,1/11/2017 0:50,2,1,72,125,10.1109/tbme.2016.2605451
871,4.73,1/11/2017 0:50,3,1,72,125,10.1109/tbme.2016.2605451
872,3.73,1/11/2017 0:50,4,1,72,125,10.1109/tbme.2016.2605451
873,3.52,1/27/2017 14:42,1,1,10,126,10.1371/journal.pone.0164644
874,3.1,1/27/2017 14:42,2,1,10,126,10.1371/journal.pone.0164644
875,2.12,1/27/2017 14:42,3,1,10,126,10.1371/journal.pone.0164644
876,4.22,1/27/2017 14:42,4,1,10,126,10.1371/journal.pone.0164644
877,3.46,1/27/2017 22:04,1,1,48,4,10.1016/j.conb.2015.02.004
878,2.89,1/27/2017 22:04,2,1,48,4,10.1016/j.conb.2015.02.004
879,0.8,1/27/2017 22:04,3,1,48,4,10.1016/j.conb.2015.02.004
880,5,1/27/2017 22:04,4,1,48,4,10.1016/j.conb.2015.02.004
881,3.84,1/28/2017 15:59,1,1,48,127,10.1016/j.neuron.2015.10.021
882,3.66,1/28/2017 15:59,2,1,48,127,10.1016/j.neuron.2015.10.021
883,3.29,1/28/2017 15:59,3,1,48,127,10.1016/j.neuron.2015.10.021
884,5,1/28/2017 15:59,4,1,48,127,10.1016/j.neuron.2015.10.021
885,2.51,1/29/2017 19:42,1,1,15,128,10.1196/annals.1440.013
886,2.06,1/29/2017 19:42,2,1,15,128,10.1196/annals.1440.013
887,2.87,1/29/2017 19:42,3,1,15,128,10.1196/annals.1440.013
888,0.61,1/29/2017 19:42,4,1,15,128,10.1196/annals.1440.013
889,2.7,1/31/2017 3:56,1,1,72,129,10.1109/ultsym.2003.1293414
890,2.7,1/31/2017 3:56,2,1,72,129,10.1109/ultsym.2003.1293414
891,2.83,1/31/2017 3:56,3,1,72,129,10.1109/ultsym.2003.1293414
892,3.94,1/31/2017 3:56,4,1,72,129,10.1109/ultsym.2003.1293414
893,3.65,2/2/2017 23:16,1,1,102,130,10.1038/nbt.3576
894,3.1,2/2/2017 23:16,2,1,102,130,10.1038/nbt.3576
895,3.08,2/2/2017 23:16,3,1,102,130,10.1038/nbt.3576
896,0.51,2/2/2017 23:16,4,1,102,130,10.1038/nbt.3576
897,3.56,2/8/2017 18:47,1,1,146,131,10.1016/s0896-6273(00)81206-4
898,2.52,2/8/2017 18:47,2,1,146,131,10.1016/s0896-6273(00)81206-4
899,1.75,2/8/2017 18:47,3,1,146,131,10.1016/s0896-6273(00)81206-4
900,2.53,2/8/2017 18:47,4,1,146,131,10.1016/s0896-6273(00)81206-4
901,3.56,2/8/2017 18:47,1,1,146,131,10.1016/s0896-6273(00)81206-4
902,2.52,2/8/2017 18:47,2,1,146,131,10.1016/s0896-6273(00)81206-4
903,1.75,2/8/2017 18:47,3,1,146,131,10.1016/s0896-6273(00)81206-4
904,2.53,2/8/2017 18:47,4,1,146,131,10.1016/s0896-6273(00)81206-4
905,2.62,2/12/2017 18:44,1,1,72,132,10.1111/micc.12188
906,2.53,2/12/2017 18:44,2,1,72,132,10.1111/micc.12188
907,3.09,2/12/2017 18:44,3,1,72,132,10.1111/micc.12188
908,3.06,2/12/2017 18:44,4,1,72,132,10.1111/micc.12188
909,2.66,2/12/2017 23:07,1,1,72,133,10.1523/jneurosci.2916-15.2015
910,2.25,2/12/2017 23:07,2,1,72,133,10.1523/jneurosci.2916-15.2015
911,3.8,2/12/2017 23:07,3,1,72,133,10.1523/jneurosci.2916-15.2015
912,3.7,2/12/2017 23:07,4,1,72,133,10.1523/jneurosci.2916-15.2015
913,3.01,2/13/2017 5:50,1,1,72,134,10.1038/nmeth.3217
914,3.03,2/13/2017 5:50,2,1,72,134,10.1038/nmeth.3217
915,4.35,2/13/2017 5:50,3,1,72,134,10.1038/nmeth.3217
916,3.51,2/13/2017 5:50,4,1,72,134,10.1038/nmeth.3217
917,2.77,2/13/2017 23:14,1,1,44,135,10.1016/j.neuron.2014.01.025
918,2.67,2/13/2017 23:14,2,1,44,135,10.1016/j.neuron.2014.01.025
919,2.81,2/13/2017 23:14,3,1,44,135,10.1016/j.neuron.2014.01.025
920,1.52,2/13/2017 23:14,4,1,44,135,10.1016/j.neuron.2014.01.025
921,3.32,2/13/2017 23:17,1,1,44,136,10.1038/35090500
922,3.26,2/13/2017 23:17,2,1,44,136,10.1038/35090500
923,3.73,2/13/2017 23:17,3,1,44,136,10.1038/35090500
924,3.32,2/13/2017 23:17,4,1,44,136,10.1038/35090500
925,3.6,2/14/2017 0:12,1,1,72,137,10.1016/j.celrep.2016.12.004
926,2.99,2/14/2017 0:12,2,1,72,137,10.1016/j.celrep.2016.12.004
927,3.91,2/14/2017 0:12,3,1,72,137,10.1016/j.celrep.2016.12.004
928,2.88,2/14/2017 0:12,4,1,72,137,10.1016/j.celrep.2016.12.004
929,3.37,2/14/2017 0:14,1,1,72,138,10.7554/elife.14679
930,3.23,2/14/2017 0:14,2,1,72,138,10.7554/elife.14679
931,3.99,2/14/2017 0:14,3,1,72,138,10.7554/elife.14679
932,3.2,2/14/2017 0:14,4,1,72,138,10.7554/elife.14679
933,3.63,2/14/2017 6:12,1,1,18,136,10.1038/35090500
934,3.32,2/14/2017 6:12,2,1,18,136,10.1038/35090500
935,3.36,2/14/2017 6:12,3,1,18,136,10.1038/35090500
936,1.52,2/14/2017 6:12,4,1,18,136,10.1038/35090500
937,3.76,2/14/2017 6:12,1,1,18,135,10.1016/j.neuron.2014.01.025
938,3.3,2/14/2017 6:12,2,1,18,135,10.1016/j.neuron.2014.01.025
939,3.7,2/14/2017 6:12,3,1,18,135,10.1016/j.neuron.2014.01.025
940,1.52,2/14/2017 6:12,4,1,18,135,10.1016/j.neuron.2014.01.025
941,4.35,2/14/2017 9:32,1,1,129,136,10.1038/35090500
942,3.92,2/14/2017 9:32,2,1,129,136,10.1038/35090500
943,3.82,2/14/2017 9:32,3,1,129,136,10.1038/35090500
944,0.56,2/14/2017 9:32,4,1,129,136,10.1038/35090500
945,3.68,2/14/2017 9:33,1,1,129,131,10.1016/s0896-6273(00)81206-4
946,3.68,2/14/2017 9:33,2,1,129,131,10.1016/s0896-6273(00)81206-4
947,3.04,2/14/2017 9:33,3,1,129,131,10.1016/s0896-6273(00)81206-4
948,0.47,2/14/2017 9:33,4,1,129,131,10.1016/s0896-6273(00)81206-4
949,2.44,2/14/2017 14:34,1,1,166,135,10.1016/j.neuron.2014.01.025
950,2.46,2/14/2017 14:34,2,1,166,135,10.1016/j.neuron.2014.01.025
951,3.61,2/14/2017 14:34,3,1,166,135,10.1016/j.neuron.2014.01.025
952,2.46,2/14/2017 14:34,4,1,166,135,10.1016/j.neuron.2014.01.025
953,3.57,2/14/2017 14:39,1,1,166,136,10.1038/35090500
954,3.46,2/14/2017 14:39,2,1,166,136,10.1038/35090500
955,3.61,2/14/2017 14:39,3,1,166,136,10.1038/35090500
956,0.75,2/14/2017 14:39,4,1,166,136,10.1038/35090500
957,2.92,2/14/2017 15:06,1,1,35,135,10.1016/j.neuron.2014.01.025
958,2.9,2/14/2017 15:06,2,1,35,135,10.1016/j.neuron.2014.01.025
959,2.92,2/14/2017 15:06,3,1,35,135,10.1016/j.neuron.2014.01.025
960,1.18,2/14/2017 15:06,4,1,35,135,10.1016/j.neuron.2014.01.025
961,2.55,2/14/2017 15:06,1,1,35,135,10.1016/j.neuron.2014.01.025
962,2.56,2/14/2017 15:06,2,1,35,135,10.1016/j.neuron.2014.01.025
963,2.62,2/14/2017 15:06,3,1,35,135,10.1016/j.neuron.2014.01.025
964,1.18,2/14/2017 15:06,4,1,35,135,10.1016/j.neuron.2014.01.025
965,1.77,2/14/2017 15:11,1,1,35,136,10.1038/35090500
966,1.92,2/14/2017 15:11,2,1,35,136,10.1038/35090500
967,3.18,2/14/2017 15:11,3,1,35,136,10.1038/35090500
968,0,2/14/2017 15:11,4,1,35,136,10.1038/35090500
969,3.24,2/14/2017 17:54,1,1,72,136,10.1038/35090500
970,2.87,2/14/2017 17:54,2,1,72,136,10.1038/35090500
971,1.73,2/14/2017 17:54,3,1,72,136,10.1038/35090500
972,1.21,2/14/2017 17:54,4,1,72,136,10.1038/35090500
973,3.1,2/14/2017 17:55,1,1,72,135,10.1016/j.neuron.2014.01.025
974,2.7,2/14/2017 17:55,2,1,72,135,10.1016/j.neuron.2014.01.025
975,2.88,2/14/2017 17:55,3,1,72,135,10.1016/j.neuron.2014.01.025
976,2.03,2/14/2017 17:55,4,1,72,135,10.1016/j.neuron.2014.01.025
977,2.97,2/15/2017 16:18,1,1,48,139,10.1073/pnas.1604135113
978,0.54,2/15/2017 16:18,2,1,48,139,10.1073/pnas.1604135113
979,2.9,2/15/2017 16:18,3,1,48,139,10.1073/pnas.1604135113
980,4.82,2/15/2017 16:18,4,1,48,139,10.1073/pnas.1604135113
981,2.46,2/16/2017 3:53,1,1,102,140,10.1016/j.bbrc.2007.05.150
982,2.95,2/16/2017 3:53,2,1,102,140,10.1016/j.bbrc.2007.05.150
983,2.54,2/16/2017 3:53,3,1,102,140,10.1016/j.bbrc.2007.05.150
984,0.66,2/16/2017 3:53,4,1,102,140,10.1016/j.bbrc.2007.05.150
985,3.1,2/17/2017 19:49,1,1,48,139,10.1073/pnas.1604135113
986,1.96,2/17/2017 19:49,2,1,48,139,10.1073/pnas.1604135113
987,3.72,2/17/2017 19:49,3,1,48,139,10.1073/pnas.1604135113
988,4.65,2/17/2017 19:49,4,1,48,139,10.1073/pnas.1604135113
989,2.58,2/21/2017 21:33,1,1,102,141,10.18632/aging.100765
990,2.98,2/21/2017 21:33,2,1,102,141,10.18632/aging.100765
991,3,2/21/2017 21:33,3,1,102,141,10.18632/aging.100765
992,3.47,2/21/2017 21:33,4,1,102,141,10.18632/aging.100765
993,3.78,2/27/2017 15:36,1,1,44,35,10.1038/nature08002
994,3.51,2/27/2017 15:36,2,1,44,35,10.1038/nature08002
995,4.47,2/27/2017 15:36,3,1,44,35,10.1038/nature08002
996,2.59,2/27/2017 15:36,4,1,44,35,10.1038/nature08002
997,2.72,2/27/2017 15:38,1,1,44,142,10.1126/science.7770778
998,3.51,2/27/2017 15:38,2,1,44,142,10.1126/science.7770778
999,2.3,2/27/2017 15:38,3,1,44,142,10.1126/science.7770778
1000,2.74,2/27/2017 15:38,4,1,44,142,10.1126/science.7770778
1001,3.12,2/28/2017 14:02,1,1,35,35,10.1038/nature08002
1002,2.48,2/28/2017 14:02,2,1,35,35,10.1038/nature08002
1003,3.23,2/28/2017 14:02,3,1,35,35,10.1038/nature08002
1004,1.57,2/28/2017 14:02,4,1,35,35,10.1038/nature08002
1005,3.25,2/28/2017 14:06,1,1,35,142,10.1126/science.7770778
1006,2.63,2/28/2017 14:06,2,1,35,142,10.1126/science.7770778
1007,2.73,2/28/2017 14:06,3,1,35,142,10.1126/science.7770778
1008,1.44,2/28/2017 14:06,4,1,35,142,10.1126/science.7770778
1009,3.88,2/28/2017 14:06,1,1,18,35,10.1038/nature08002
1010,3.48,2/28/2017 14:06,2,1,18,35,10.1038/nature08002
1011,4.25,2/28/2017 14:06,3,1,18,35,10.1038/nature08002
1012,2.68,2/28/2017 14:06,4,1,18,35,10.1038/nature08002
1013,2.51,3/2/2017 0:54,1,1,72,143,10.1016/0041-624x(85)90037-x
1014,2.63,3/2/2017 0:54,2,1,72,143,10.1016/0041-624x(85)90037-x
1015,4.66,3/2/2017 0:54,3,1,72,143,10.1016/0041-624x(85)90037-x
1016,3.93,3/2/2017 0:54,4,1,72,143,10.1016/0041-624x(85)90037-x
1017,3.16,3/2/2017 0:56,1,1,72,142,10.1126/science.7770778
1018,2.89,3/2/2017 0:56,2,1,72,142,10.1126/science.7770778
1019,3.07,3/2/2017 0:56,3,1,72,142,10.1126/science.7770778
1020,2.1,3/2/2017 0:56,4,1,72,142,10.1126/science.7770778
1021,3.62,3/2/2017 0:57,1,1,72,35,10.1038/nature08002
1022,3.12,3/2/2017 0:57,2,1,72,35,10.1038/nature08002
1023,3.91,3/2/2017 0:57,3,1,72,35,10.1038/nature08002
1024,3.53,3/2/2017 0:57,4,1,72,35,10.1038/nature08002
1025,2.85,3/2/2017 18:19,1,1,72,144,10.1126/science.aal4217
1026,3.2,3/2/2017 18:19,2,1,72,144,10.1126/science.aal4217
1027,1.91,3/2/2017 18:19,3,1,72,144,10.1126/science.aal4217
1028,2.68,3/2/2017 18:19,4,1,72,144,10.1126/science.aal4217
1029,3.45,3/2/2017 22:39,1,1,108,145,10.1074/jbc.m116.734814
1030,3.47,3/2/2017 22:39,2,1,108,145,10.1074/jbc.m116.734814
1031,3.44,3/2/2017 22:39,3,1,108,145,10.1074/jbc.m116.734814
1032,2.75,3/2/2017 22:39,4,1,108,145,10.1074/jbc.m116.734814
1033,3.45,3/2/2017 22:39,1,1,108,145,10.1074/jbc.m116.734814
1034,3.47,3/2/2017 22:39,2,1,108,145,10.1074/jbc.m116.734814
1035,3.44,3/2/2017 22:39,3,1,108,145,10.1074/jbc.m116.734814
1036,2.75,3/2/2017 22:39,4,1,108,145,10.1074/jbc.m116.734814
1037,3.04,3/3/2017 16:46,1,1,48,144,10.1126/science.aal4217
1038,4.14,3/3/2017 16:46,2,1,48,144,10.1126/science.aal4217
1039,1.91,3/3/2017 16:46,3,1,48,144,10.1126/science.aal4217
1040,5,3/3/2017 16:46,4,1,48,144,10.1126/science.aal4217
1041,1.65,3/3/2017 17:05,1,1,99,146,10.1371/journal.pone.0159513
1042,1.55,3/3/2017 17:05,2,1,99,146,10.1371/journal.pone.0159513
1043,2.91,3/3/2017 17:05,3,1,99,146,10.1371/journal.pone.0159513
1044,1.03,3/3/2017 17:05,4,1,99,146,10.1371/journal.pone.0159513
1045,3.45,3/5/2017 2:38,1,1,27,147,10.1038/nn.4509
1046,3.51,3/5/2017 2:38,2,1,27,147,10.1038/nn.4509
1047,3.47,3/5/2017 2:38,3,1,27,147,10.1038/nn.4509
1048,3.57,3/5/2017 2:38,4,1,27,147,10.1038/nn.4509
1049,1.44,3/5/2017 2:45,1,1,99,148,10.1016/j.autneu.2017.02.001
1050,3.23,3/5/2017 2:45,2,1,99,148,10.1016/j.autneu.2017.02.001
1051,2.78,3/5/2017 2:45,3,1,99,148,10.1016/j.autneu.2017.02.001
1052,1.66,3/5/2017 2:45,4,1,99,148,10.1016/j.autneu.2017.02.001
1053,3.31,3/5/2017 2:48,1,1,99,147,10.1038/nn.4509
1054,1.99,3/5/2017 2:48,2,1,99,147,10.1038/nn.4509
1055,3.89,3/5/2017 2:48,3,1,99,147,10.1038/nn.4509
1056,1.73,3/5/2017 2:48,4,1,99,147,10.1038/nn.4509
1057,3.13,3/5/2017 2:58,1,1,48,149,10.1038/nature21407
1058,3.53,3/5/2017 2:58,2,1,48,149,10.1038/nature21407
1059,3.74,3/5/2017 2:58,3,1,48,149,10.1038/nature21407
1060,3.63,3/5/2017 2:58,4,1,48,149,10.1038/nature21407
1061,3.13,3/5/2017 2:59,1,1,48,149,10.1038/nature21407
1062,3.53,3/5/2017 2:59,2,1,48,149,10.1038/nature21407
1063,3.29,3/5/2017 2:59,3,1,48,149,10.1038/nature21407
1064,3.63,3/5/2017 2:59,4,1,48,149,10.1038/nature21407
1065,3.01,3/5/2017 4:58,1,1,48,150,10.1016/j.brainres.2008.06.054
1066,3.48,3/5/2017 4:58,2,1,48,150,10.1016/j.brainres.2008.06.054
1067,3,3/5/2017 4:58,3,1,48,150,10.1016/j.brainres.2008.06.054
1068,5,3/5/2017 4:58,4,1,48,150,10.1016/j.brainres.2008.06.054
1069,2.96,3/5/2017 5:00,1,1,48,150,10.1016/j.brainres.2008.06.054
1070,3.13,3/5/2017 5:00,2,1,48,150,10.1016/j.brainres.2008.06.054
1071,4.8,3/5/2017 5:00,3,1,48,150,10.1016/j.brainres.2008.06.054
1072,4.46,3/5/2017 5:00,4,1,48,150,10.1016/j.brainres.2008.06.054
1073,3.4,3/5/2017 5:29,1,1,96,147,10.1038/nn.4509
1074,3.32,3/5/2017 5:29,2,1,96,147,10.1038/nn.4509
1075,3.69,3/5/2017 5:29,3,1,96,147,10.1038/nn.4509
1076,3.6,3/5/2017 5:29,4,1,96,147,10.1038/nn.4509
1077,1.22,3/5/2017 15:44,1,1,99,151,10.1007/s11356-017-8662-9
1078,3.57,3/5/2017 15:44,2,1,99,151,10.1007/s11356-017-8662-9
